timestamp," ""logmsg"""," ""tags"""," ""syslog.severity"""," ""syslog.procid"""," ""syslog.priority"""," ""syslog.host"""," ""syslog.facility"""," ""syslog.appName"""," ""logtypes"""," ""http.contentType"""," ""http.clientHost"""," ""derived.status"""," ""derived.service"""," ""derived.load-avg-1m"""
2016-06-17 12:22:13.056 -07:00,"at=info method=GET path=""/m2/org/ow2/asm/asm-analysis/5.0.4/asm-analysis-5.0.4-full.jar"" host=plugins.gradle.org request_id=f11f79bb-f625-4f2b-bb23-53d8aa34b427 fwd=""104.192.142.148,173.245.54.49"" dyno=web.1 connect=0ms service=2ms status=303 bytes=180",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.239.138,303,2,
2016-06-17 12:22:12.685 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-auth-base/9.0.2/play-services-auth-base-9.0.2.jar"" host=plugins.gradle.org request_id=e8a11449-72c8-4d93-aeaa-8e54b913f263 fwd=""204.15.175.66,162.158.146.81"" dyno=web.1 connect=0ms service=2ms status=303 bytes=208",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,2,
2016-06-17 12:22:12.196 -07:00,"at=info method=GET path=""/m2/org/quartz-scheduler/quartz-parent/1.8.6/quartz-parent-1.8.6.jar"" host=plugins.gradle.org request_id=10227717-7012-41ef-8c71-3fd3617b604f fwd=""104.192.142.148,173.245.54.74"" dyno=web.1 connect=0ms service=2ms status=303 bytes=186",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.144.59.137,303,2,
2016-06-17 12:22:11.054 -07:00,"at=info method=GET path=""/m2/com/palantir/degen/epoch/degen-epoch-http-api/0.2.9-dev.30+gc54f693.b29/degen-epoch-http-api-0.2.9-dev.30+gc54f693.b29.jar"" host=plugins.gradle.org request_id=b7c2b743-104f-47c8-ac05-2a5a41a849eb fwd=""206.188.26.40,199.27.133.60"" dyno=web.1 connect=1ms service=3ms status=303 bytes=244",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,3,
2016-06-17 12:22:10.879 -07:00,"at=info method=GET path=""/m2/org/apache/ant/ant-launcher/1.8.1/ant-launcher-1.8.1-src.jar"" host=plugins.gradle.org request_id=1c3d1119-f07b-4a89-8d99-394af870eac2 fwd=""104.192.142.148,173.245.54.58"" dyno=web.1 connect=1ms service=2ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.193.64,303,2,
2016-06-17 12:22:10.817 -07:00,"at=info method=GET path=""/m2/Soniq/sonic_XMessage/7.6.2/sonic_XMessage-7.6.2-sources.jar"" host=plugins.gradle.org request_id=ff36ce3d-f32c-44a9-a2ab-effb377060f8 fwd=""104.192.142.148,173.245.54.64"" dyno=web.1 connect=0ms service=4ms status=303 bytes=181",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.252.235,303,4,
2016-06-17 12:22:08.815 -07:00,"at=info method=GET path=""/m2/org/ow2/asm/asm-analysis/5.0.4/asm-analysis-5.0.4-jdk5.jar"" host=plugins.gradle.org request_id=01713245-d4b9-4a37-ab1b-c51f54bc4263 fwd=""104.192.142.148,173.245.54.254"" dyno=web.1 connect=0ms service=4ms status=303 bytes=180",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,174.129.89.243,303,4,
2016-06-17 12:22:07.450 -07:00,"at=info method=GET path=""/m2/org/tukaani/xz/1.5/xz-1.5.jar"" host=plugins.gradle.org request_id=e0333d32-f4e0-4f04-a394-a6a345de3d49 fwd=""68.67.151.244,108.162.214.53"" dyno=web.1 connect=0ms service=1ms status=303 bytes=151",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.17.93.192,303,1,
2016-06-17 12:22:06.887 -07:00,"at=info method=GET path=""/m2/org/bouncycastle/bcprov-jdk15on/1.51/bcprov-jdk15on-1.51.jar"" host=plugins.gradle.org request_id=c09b9331-46e5-4749-b6ac-6e6c91719b29 fwd=""68.67.151.244,108.162.215.178"" dyno=web.1 connect=9ms service=8ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,8,
2016-06-17 12:22:06.801 -07:00,"at=info method=GET path=""/m2/org/sonatype/oss/oss-parent/9/oss-parent-9.jar"" host=plugins.gradle.org request_id=893b928b-a7e7-4db9-af00-01f05a2debad fwd=""8.18.111.121,173.245.48.226"" dyno=web.1 connect=1ms service=2ms status=303 bytes=168",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.90.186.249,303,2,
2016-06-17 12:22:06.625 -07:00,"at=info method=GET path=""/m2/ssq/app/service-gerer-prestation-maladie/service-gerer-prestation-maladie-ejb/20160607.1100/service-gerer-prestation-maladie-ejb-20160607.1100-client.jar"" host=plugins.gradle.org request_id=f2c22d9f-8c28-4c43-94ea-76dc7df9d947 fwd=""104.192.142.148,173.245.54.66"" dyno=web.1 connect=3ms service=5ms status=303 bytes=275",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.235.12.116,303,5,
2016-06-17 12:22:06.335 -07:00,"at=info method=GET path=""/m2/org/bouncycastle/bcpg-jdk15on/1.51/bcpg-jdk15on-1.51.jar"" host=plugins.gradle.org request_id=e36e6ff7-797c-46e0-aa46-79cdcebd8e57 fwd=""68.67.151.244,108.162.215.249"" dyno=web.1 connect=1ms service=2ms status=303 bytes=178",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.16.52.195,303,2,
2016-06-17 12:22:05.939 -07:00,"at=info method=GET path=""/m2/org/springframework/ldap/spring-ldap/1.3.1.RELEASE/spring-ldap-1.3.1.RELEASE.jar"" host=plugins.gradle.org request_id=5ed6570f-4237-44b8-b376-8693cd1e63e4 fwd=""104.192.142.148,173.245.54.33"" dyno=web.1 connect=5ms service=5ms status=303 bytes=202",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.226.66.196,303,5,
2016-06-17 12:22:05.913 -07:00,"at=info method=GET path=""/m2/com/palantir/degen/epoch/degen-epoch-http-api/0.2.9-dev.30+gc54f693.b29/degen-epoch-http-api-0.2.9-dev.30+gc54f693.b29.jar"" host=plugins.gradle.org request_id=a9266bd2-f65b-4e9c-8df1-7b6c38234997 fwd=""52.73.248.99,173.245.54.162"" dyno=web.1 connect=0ms service=2ms status=303 bytes=244",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.159.104.225,303,2,
2016-06-17 12:22:05.817 -07:00,"at=info method=GET path=""/m2/org/apache/ant/ant-launcher/1.9.3/ant-launcher-1.9.3.jar"" host=plugins.gradle.org request_id=9da9ec02-81c4-469a-99e9-9bbdbd44d264 fwd=""68.67.151.244,173.245.48.161"" dyno=web.1 connect=0ms service=1ms status=303 bytes=178",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,23.20.205.98,303,1,
2016-06-17 12:22:05.334 -07:00,"at=info method=GET path=""/m2/org/apache/ant/ant/1.9.3/ant-1.9.3.jar"" host=plugins.gradle.org request_id=11392e4a-fa3e-46e5-a1df-11b312400e7e fwd=""68.67.151.244,162.158.57.155"" dyno=web.1 connect=0ms service=1ms status=303 bytes=160",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.239.138,303,1,
2016-06-17 12:22:04.920 -07:00,"at=info method=GET path=""/m2/org/apache/ant/ant-launcher/1.8.1/ant-launcher-1.8.1-sources.jar"" host=plugins.gradle.org request_id=4a53f048-8e3a-45db-97e2-6351e55b5f15 fwd=""8.18.111.122,173.245.48.125"" dyno=web.1 connect=1ms service=2ms status=303 bytes=186",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.182.242,303,2,
2016-06-17 12:22:04.915 -07:00,"at=info method=GET path=""/m2/amdocs/core/oms/Ixtapa_core/9.3.0.1352-oms/Ixtapa_core-9.3.0.1352-oms.jar"" host=plugins.gradle.org request_id=af5304a5-0682-45e8-b082-16f34e5655c9 fwd=""104.192.142.148,173.245.54.23"" dyno=web.1 connect=0ms service=2ms status=303 bytes=195",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,2,
2016-06-17 12:22:04.843 -07:00,"at=info method=GET path=""/m2/org/apache/commons/commons-compress/1.8/commons-compress-1.8.jar"" host=plugins.gradle.org request_id=e0feec43-78d8-491e-a36e-9589233bdd8e fwd=""68.67.151.244,108.162.215.199"" dyno=web.1 connect=0ms service=1ms status=303 bytes=186",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.147.156.200,303,1,
2016-06-17 12:22:04.659 -07:00,"at=info method=GET path=""/m2/ir/asta/wise/wise-core/7.1.1.WS/wise-core-7.1.1.WS-sources.jar"" host=plugins.gradle.org request_id=1f5923cf-8d42-4f27-9b49-4e3ad8f3b961 fwd=""104.192.142.148,173.245.56.27"" dyno=web.1 connect=0ms service=2ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.196.225.223,303,2,
2016-06-17 12:22:04.659 -07:00,"at=info method=GET path=""/m2/org/ow2/asm/asm-analysis/5.0.4/asm-analysis-5.0.4-jdk4.jar"" host=plugins.gradle.org request_id=e54044ce-e627-4e97-a9e5-c423999f7862 fwd=""104.192.142.150,173.245.54.142"" dyno=web.1 connect=2ms service=7ms status=303 bytes=180",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.17.93.192,303,7,
2016-06-17 12:22:04.642 -07:00,"at=info method=GET path=""/m2/tyrex/tyrex/1.0.1/tyrex-1.0.1-javadoc.jar"" host=plugins.gradle.org request_id=9d1db613-3b42-4259-86b6-1a36301082f3 fwd=""104.192.142.149,173.245.56.226"" dyno=web.1 connect=0ms service=2ms status=303 bytes=163",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,107.22.70.154,303,2,
2016-06-17 12:22:04.335 -07:00,"at=info method=GET path=""/m2/commons-io/commons-io/2.4/commons-io-2.4.jar"" host=plugins.gradle.org request_id=fb8545bc-df2e-498f-b37c-eb7a4561c6ed fwd=""68.67.151.244,108.162.215.43"" dyno=web.1 connect=1ms service=2ms status=303 bytes=166",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,23.20.205.98,303,2,
2016-06-17 12:22:03.798 -07:00,"at=info method=GET path=""/m2/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.jar"" host=plugins.gradle.org request_id=ec120d74-5254-4828-b8cf-ce30b88a8d1c fwd=""68.67.151.244,108.162.215.198"" dyno=web.1 connect=0ms service=1ms status=303 bytes=167",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,174.129.88.207,303,1,
2016-06-17 12:22:03.362 -07:00,"at=info method=GET path=""/m2/com/google/firebase/firebase-analytics/9.0.2/firebase-analytics-9.0.2.jar"" host=plugins.gradle.org request_id=fd9ea362-ac6d-432a-a2cc-d3df873a7ee9 fwd=""204.15.175.66,162.158.146.91"" dyno=web.1 connect=0ms service=2ms status=303 bytes=195",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,2,
2016-06-17 12:22:03.236 -07:00,"at=info method=GET path=""/m2/com/bmuschko/gradle-docker-plugin/2.0.3/gradle-docker-plugin-2.0.3.jar"" host=plugins.gradle.org request_id=7a32963a-be91-4982-894e-e5f2a57ebedf fwd=""68.67.151.244,108.162.215.80"" dyno=web.1 connect=0ms service=1ms status=303 bytes=273",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.198.125.122,303,1,
2016-06-17 12:22:02.961 -07:00,"at=info method=GET path=""/m2/gradle/plugin/org/openbakery/xcode-plugin/0.13.0/xcode-plugin-0.13.0-sources.jar.md5"" host=plugins.gradle.org request_id=f10e8db5-aeab-43f2-a7df-e699adaf2097 fwd=""8.18.111.122,108.162.214.203"" dyno=web.1 connect=0ms service=1ms status=303 bytes=206",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.239.138,303,1,
2016-06-17 12:22:02.722 -07:00,"at=info method=GET path=""/m2/org/vafer/jdeb/1.4/jdeb-1.4.jar"" host=plugins.gradle.org request_id=be17f353-5541-4272-ae6f-6d38fea00be1 fwd=""68.67.151.244,108.162.215.33"" dyno=web.1 connect=2ms service=2ms status=303 bytes=153",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.82.40.202,303,2,
2016-06-17 12:22:02.458 -07:00,"at=info method=GET path=""/m2/tyrex/tyrex/1.0.1/tyrex-1.0.1-sources.jar"" host=plugins.gradle.org request_id=4a63db07-b2fa-4de6-b1da-bcd6f619cc48 fwd=""104.192.142.150,173.245.56.213"" dyno=web.1 connect=0ms service=3ms status=303 bytes=163",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,23.20.205.98,303,3,
2016-06-17 12:22:02.447 -07:00,"at=info method=GET path=""/m2/gradle/plugin/org/openbakery/xcode-plugin/0.13.0/xcode-plugin-0.13.0-sources.jar.sha1"" host=plugins.gradle.org request_id=bb4d5ed9-0930-4b79-b907-aff51339ca3e fwd=""8.18.111.122,108.162.215.55"" dyno=web.1 connect=1ms service=2ms status=303 bytes=207",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,2,
2016-06-17 12:22:02.385 -07:00,"at=info method=GET path=""/m2/com/palantir/degen/epoch/degen-epoch-thrift-api/0.2.9-dev.30+gc54f693.b29/degen-epoch-thrift-api-0.2.9-dev.30+gc54f693.b29.jar"" host=plugins.gradle.org request_id=9043e735-e4a2-48ee-8cf4-674c077a104d fwd=""206.188.26.40,162.158.255.100"" dyno=web.1 connect=1ms service=1ms status=303 bytes=248",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,1,
2016-06-17 12:22:01.938 -07:00,"at=info method=GET path=""/m2/org/apache/commons/commons-lang3/3.1/commons-lang3-3.1.jar"" host=plugins.gradle.org request_id=2e4cf21c-1dec-47c5-8d0f-d3adf07c34f5 fwd=""68.67.151.244,108.162.215.172"" dyno=web.1 connect=1ms service=2ms status=303 bytes=180",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.157.16.30,303,2,
2016-06-17 12:22:01.722 -07:00,"at=info method=GET path=""/m2/gradle/plugin/org/openbakery/xcode-plugin/0.13.0/xcode-plugin-0.13.0-sources.jar"" host=plugins.gradle.org request_id=3e42cf15-5bdb-4503-9183-0c414eb06a22 fwd=""8.18.111.122,108.162.215.112"" dyno=web.1 connect=1ms service=2ms status=303 bytes=283",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,2,
2016-06-17 12:22:01.697 -07:00,"at=info method=GET path=""/m2/org/gmock/gmock/0.8.1/gmock-0.8.1-javadoc.jar"" host=plugins.gradle.org request_id=a1fe4646-bda0-41f8-8bfc-9832fc017041 fwd=""104.192.142.150,173.245.54.102"" dyno=web.1 connect=0ms service=2ms status=303 bytes=167",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,2,
2016-06-17 12:22:01.546 -07:00,"at=info method=GET path=""/m2/com/android/support/customtabs/23.2.0/customtabs-23.2.0.jar"" host=plugins.gradle.org request_id=3ecc62ec-2a02-410d-8943-b1b67c13334f fwd=""104.192.142.150,173.245.56.221"" dyno=web.1 connect=1ms service=3ms status=303 bytes=181",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,174.129.88.207,303,3,
2016-06-17 12:22:01.403 -07:00,"at=info method=GET path=""/m2/org/asciidoctor/asciidoctorj-pdf/1.5.0-alpha.11/asciidoctorj-pdf-1.5.0-alpha.11.jar"" host=plugins.gradle.org request_id=34f85a23-b293-4e50-b2be-e53548fbe503 fwd=""70.59.161.46,173.245.55.228"" dyno=web.1 connect=0ms service=2ms status=303 bytes=205",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,2,
2016-06-17 12:22:01.155 -07:00,"at=info method=GET path=""/m2/org/gmock/gmock/0.8.1/gmock-0.8.1-src.jar"" host=plugins.gradle.org request_id=83248128-596c-4481-9cde-7d24d2a6b265 fwd=""104.192.142.150,173.245.54.58"" dyno=web.1 connect=7ms service=5ms status=303 bytes=163",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.82.40.202,303,5,
2016-06-17 12:22:00.549 -07:00,"at=info method=GET path=""/m2/org/gmock/gmock/0.8.1/gmock-0.8.1-sources.jar"" host=plugins.gradle.org request_id=fa2ae381-b547-41ac-b522-29e6629c245d fwd=""104.192.142.150,173.245.54.80"" dyno=web.1 connect=28ms service=31ms status=303 bytes=167",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.91.68.241,303,31,
2016-06-17 12:22:00.134 -07:00,"at=info method=GET path=""/com/apple/geo/neutron/neutron-data-model/unspecified/neutron-data-model-unspecified.jar"" host=plugins.gradle.org request_id=7f3a07d9-cb3e-449b-b913-9268cd0461f1 fwd=""17.131.233.124,199.27.133.204"" dyno=web.1 connect=0ms service=1ms status=404 bytes=6528",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,107.22.70.154,404,1,
2016-06-17 12:21:59.117 -07:00,"at=info method=GET path=""/m2/org/ow2/asm/asm-analysis/5.0.4/asm-analysis-5.0.4-test-sources.jar"" host=plugins.gradle.org request_id=bdf7ed95-e17b-4dc2-9ceb-298a869a62d1 fwd=""104.192.142.150,173.245.56.73"" dyno=web.1 connect=0ms service=2ms status=303 bytes=188",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.193.64,303,2,
2016-06-17 12:21:58.781 -07:00,"at=info method=GET path=""/m2/com/oracle/ojdbc5/11.2.0.3/ojdbc5-11.2.0.3-javadoc.jar"" host=plugins.gradle.org request_id=aecb2fdc-f9bc-4ab9-8a8d-63495f5c060c fwd=""104.192.142.150,173.245.54.43"" dyno=web.1 connect=0ms service=2ms status=303 bytes=176",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,2,
